text	label
can i get an uber for 2 home	uber
can i get an uber to central park for 5	uber
can i get a car to the baseball field for 12	uber
can i get an uber for 4 to the mall	uber
can i get an uber for myself to the grocery store	uber
i need to go to phoenix sky harbor airport using uber	uber
can you send me an uber to go to a restaurant in downtown phoenix	uber
is there any uber available to take me to the airport	uber
i want to reserve an uber to go to the airport	uber
i need an uber please	uber
help me get an uber to soldier field	uber
help me get an uber to ann arbor	uber
i need an uber to the sears tower	uber
can you get me an uber to the science museum	uber
assist me with finding an uber to big ben	uber
book an uber with the destination set to david's house, please	uber
i need an uber reserved to take me to the restaurant	uber
i would like an uber going to the train station, please	uber
please book me an uber ride to the stadium	uber
can you please reserve my uber to go to devon's seafood restaurant	uber
can you please order me an uber to get to jfk international	uber
please book me an uber and enter destination penn station, new york	uber
make an uber reservation to the ymca, center city, philadelphia, please	uber
i need an uber to get to dulles airport	uber
i would like an uber going to atlantic city, new jersey	uber
i need an uber	uber
please get me an uber to get to the movies	uber
i would like to get an uber to the movies	uber
i would like an uber please	uber
am i able to get an uber to the movies	uber
can you get me an uber to the movies	uber
i want an uber	uber
i need an uber to the movies	uber
get me an uber	uber
i would like to request an uber please	uber
uber, i have 3 people who are going to union station	uber
i need to get 3 riders to union station	uber
i want to book uber for 3 people to union station	uber
3 of us need to get to union station via uber	uber
can i get an uber to union station for 3 riders	uber
i need an uber to the doctor	uber
i need to catch an uber to cal expo	uber
schedule an uber to the mall	uber
get me an uber to the napa winery	uber
schedule me an uber to my job	uber
schedule me an uber to the mall	uber
get me an uber to the airport	uber
get me an uber to chilis	uber
book an uber to school	uber
get an uber to the airport	uber
ai i need to go to charlies with eight adults can you get uber	uber
ai i have 4 people need to get to get me uber	uber
i am stranded and need uber	uber
set me up with an uber	uber
i will need an uber for 3 to go to jfk airport	uber
i need an uber for 2 for orlando	uber
get me an uber for 4 heading to miam	uber
i will need an uber for 2 people to get to philadelphia	uber
i need to uber somewhere	uber
help me get an uber	uber
schedule an uber for 3 to go to the airport	uber
call an uber for 2 people to go to fourth street live	uber
i'm going to need an uber to take 4 people to the mall	uber
i need an uber for 7 people to go to safire restaurant	uber
can you call an uber for 2 to go to proof on main	uber
delete fries from shopping list	shopping_list_update
take off fries from the shopping list	shopping_list_update
please take away the fries from the shopping list	shopping_list_update
remove fries from my shopping list	shopping_list_update
we no longer need fries on the shopping lisr	shopping_list_update
cross out bananas from my shopping list and put papayas on it, please	shopping_list_update
i need to delete tomatoes from my shopping list and add onions instead	shopping_list_update
can you add carrots to my shopping list and delete potatoes	shopping_list_update
please remove ginger ale from my shopping list and add root beer	shopping_list_update
go ahead and erase cashews from my list, and add walnuts to it, please	shopping_list_update
add eggs to my shopping list and remove cheese	shopping_list_update
add corn to my shopping list and remove wine	shopping_list_update
add flour to my shopping list if it's not already on it	shopping_list_update
take bread off my shopping list and add milk	shopping_list_update
please add sugar to my shopping list if it's not on it	shopping_list_update
remove wine and add beer to my shopping list	shopping_list_update
is paprika listed on my shopping list, please add it	shopping_list_update
is bacon on my shopping list, add if it's not	shopping_list_update
delete soda from my shopping list and add water to it	shopping_list_update
do i have pepper my shopping list, if not add it	shopping_list_update
are bananas on the list, if not can you add them	shopping_list_update
do i have bananas on my list, if not please put them on the list	shopping_list_update
are bananas already on the list, if not go ahead and add them	shopping_list_update
are bananas on my shopping list can you add them if they aren't	shopping_list_update
do i have bananas on my shopping list, if not please add it	shopping_list_update
add bread to my list of groceries	shopping_list_update
add bread to my list of things to buy	shopping_list_update
put bread on my shopping list	shopping_list_update
make sure bread gets added to my shopping list	shopping_list_update
remind me to buy bread next time i go shopping	shopping_list_update
will you include kleenex on my list for shopping please	shopping_list_update
make sure walnuts is on my shopping list	shopping_list_update
put film on my shopping list	shopping_list_update
add sprite to my shopping list	shopping_list_update
write apples on my shopping list	shopping_list_update
add oranges to my to do shopping list	shopping_list_update
add mountain dew to my list for shopping	shopping_list_update
add coke to my shopping cart	shopping_list_update
add apples to my to do shopping list	shopping_list_update
add pepsi to my shopping bag	shopping_list_update
i'm out of bananas; add to shopping list	shopping_list_update
i need for you to remove milk from my shopping list and add bread	shopping_list_update
on my shopping list, remove bread and add milk	shopping_list_update
i need for you to get bananas added to my shopping list; i'm out	shopping_list_update
